fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
11.6,0.815,0.62,5.6,0.077,7.0,29.0,0.9993,3.18,0.86,11.2,7
7.7,0.56,0.11,3.2,0.077,29.0,44.0,0.9952,3.31,0.52,12.1,6
8.1,0.39,0.49,2.6,0.08,23.0,110.0,0.9958,3.11,0.54,9.4,5
7.7,0.64,0.15,5.3,0.09300000000000001,22.0,89.0,0.9963,3.18,0.52,9.6,5
6.7,0.76,0.2,2.7,0.08199999999999999,7.0,34.0,0.99554,3.4,0.53,10.9,5
9.2,0.65,0.24,2.3,0.091,26.0,95.0,0.99844,3.28,0.5,9.5,5
6.4,0.67,0.11,2.1,0.068,12.0,35.0,0.9948,3.52,0.56,10.1,6
6.4,0.64,0.0,2.2,0.085,14.0,111.0,0.9954,3.31,0.56,10.5,5
11.3,0.34,0.49,2.5,0.08,5.0,23.0,0.9996,3.15,0.52,10.5,5
7.2,0.6,0.05,2.0,0.08900000000000001,17.0,41.0,0.9966,3.41,0.64,10.4,6
11.1,0.29,0.47,1.6,0.075,16.0,30.0,0.99755,3.04,0.81,10.9,6
8.1,0.17,0.42,2.0,0.068,19.0,22.0,0.9940000000000001,3.23,0.81,12.3,7
5.6,0.5,0.08,2.4,0.083,6.0,11.0,0.9947799999999999,3.51,0.62,11.1,6
7.9,0.635,0.46,2.2,0.087,16.0,61.0,0.9974,3.38,0.57,9.4,6
12.3,0.44,0.73,2.2,0.09,6.0,39.0,10.004,3.2,0.49,10,6
7.1,0.845,0.02,2.2,0.07,8.0,38.0,0.997,3.38,0.53,9.6,5
8.5,0.37,0.32,2.4,0.07200000000000001,21.0,52.0,0.9939399999999999,3.26,0.89,11.8,6
7.9,0.58,0.16,2.0,0.083,23.0,77.0,0.9971,3.22,0.55,9.4,6
8.4,0.715,0.22,2.8,0.087,31.0,65.0,0.9988,3.31,0.62,9.3,5
9.1,0.47,0.12,2.5,0.061,4.0,14.0,0.9992,3.37,0.87,10.1,6
9.1,0.56,0.33,1.7,0.092,19.0,98.0,0.9974799999999999,3.23,0.52,9.5,6
12.8,0.45,0.64,2.8,0.09300000000000001,25.0,43.0,0.9985,3.04,0.6,10.5,5
9.6,0.58,0.21,2.3,0.084,25.0,105.0,0.9968299999999999,3.25,0.5,9.9,5
6.7,0.59,0.25,1.9,0.084,15.0,36.0,0.99587,3.36,0.48,9.5,6
10.0,0.24,0.48,1.8,0.11699999999999999,42.0,65.0,0.9986,3.2,0.95,9.8,6
6.7,0.44,0.26,1.9,0.076,25.0,53.0,0.9955,3.35,0.61,9.3,5
6.8,0.45,0.16,2.3,0.078,10.0,69.0,0.9958600000000001,3.54,0.53,10.4,6
9.1,0.31,0.55,2.3,0.07200000000000001,3.0,9.0,0.9983,3.31,0.73,11.4,7
8.8,0.31,0.3,1.7,0.055,38.0,51.0,0.9949100000000001,3.31,0.82,10.8,7
7.3,0.69,0.0,2.1,0.095,10.0,23.0,0.9968,3.39,0.46,9.2,5
11.9,0.28,0.58,3.7,0.075,6.0,17.0,0.9972,3.16,1.08,11.6,7
7.8,0.24,0.24,1.9,0.05,49.0,53.0,0.9959,3.25,0.7,9.7,5
6.9,0.63,0.0,4.0,0.077,5.0,11.0,0.9954799999999999,3.38,0.52,11.2,4
6.8,0.84,0.02,2.3,0.062,4.0,15.0,0.99582,3.55,0.63,12.8,6
13.0,0.47,0.59,4.3,0.085,3.0,19.0,10.021,3.3,0.73,11.6,6
9.4,0.725,0.18,2.5,0.078,19.0,63.0,0.9973,3.15,0.82,9.9,6
11.9,0.5,0.79,5.15,0.121,7.0,19.0,0.9981,3.23,0.72,11.5,5
5.0,0.4,0.39,1.0,0.05,31.0,79.0,0.99272,3.72,0.62,12.8,8
9.2,0.51,0.44,3.0,0.084,24.0,43.0,0.9988,3.22,0.52,9.1,6
10.0,0.49,0.24,2.2,0.096,9.0,26.0,0.9994,3.18,0.67,10.3,6
6.8,0.56,0.12,1.8,0.07400000000000001,24.0,54.0,0.9945200000000001,3.39,0.8,9.3,5
7.7,0.23,0.37,2.0,0.057,15.0,32.0,0.99498,3.26,0.82,11.3,7
6.9,0.38,0.08,2.4,0.052000000000000005,6.0,12.0,0.9953799999999999,3.61,0.63,11.5,6
7.1,0.69,0.08,2.1,0.07200000000000001,18.0,84.0,0.9974,3.51,0.53,9.6,5
10.0,0.59,0.23,13.4,0.214,48.0,95.0,100.348,3.16,0.77,9.2,5
8.1,0.58,0.12,3.0,0.05,15.0,114.0,0.997,3.2,0.47,9.2,5
8.2,0.37,0.3,2.2,0.099,42.0,65.0,0.9976,3.48,0.99,10.1,5
9.5,0.5,0.49,4.8,0.10400000000000001,27.0,42.0,0.9972,3.15,0.76,10.7,5
7.1,0.89,0.0,2.2,0.11699999999999999,31.0,114.0,0.9965,3.32,0.73,9.3,5
8.4,0.645,0.1,2.1,0.084,18.0,63.0,0.9973,3.58,0.99,9.9,6
11.1,0.31,0.33,2.2,0.068,6.0,16.0,0.99572,3.2,0.8,10.2,7
7.2,0.51,0.01,2.3,0.07400000000000001,10.0,31.0,0.9954200000000001,3.5,0.7,10.2,6
7.5,0.68,0.23,2.1,0.08800000000000001,26.0,68.0,0.99682,3.28,0.55,11,5
8.3,0.31,0.39,2.4,0.064,9.0,45.0,0.9969,3.31,0.74,9.5,6
6.7,0.65,0.17,3.0,0.073,11.0,104.0,0.99785,3.25,0.52,9.4,5
8.2,0.73,0.29,1.9,0.099,8.0,27.0,0.9976,3.1,0.81,10.5,6
8.0,0.3,0.46,2.1,0.08,31.0,75.0,0.9962,3.37,0.85,11,6
7.8,0.57,0.3,1.8,0.077,6.0,10.0,0.9961,3.36,0.6,9.2,5
8.3,1.025,0.15,1.0,0.085,19.0,82.0,0.9968,3.36,0.57,10.1,5
8.0,0.46,0.31,2.4,0.073,12.0,47.0,0.99593,3.27,0.55,9.4,6
9.3,0.38,0.32,2.3,0.08800000000000001,6.0,11.0,0.9988,3.21,0.5,9.7,5
8.5,0.4,0.58,4.0,0.067,6.0,20.0,0.9978,3.01,0.57,9.7,5
6.7,0.64,0.03,2.1,0.095,11.0,38.0,0.9956799999999999,3.46,0.61,11.6,7
8.2,0.715,0.25,2.6,0.051,7.0,64.0,0.9945,3.19,0.46,9.4,5
6.2,0.67,0.0,4.4,0.096,28.0,41.0,0.99624,3.41,0.53,10.4,5
8.0,0.72,0.18,2.5,0.08900000000000001,12.0,52.0,0.9978,3.31,0.64,9.1,5
7.9,0.3,0.36,2.2,0.078,13.0,49.0,0.9951,3.4,0.86,11.7,7
7.2,0.31,0.38,2.1,0.066,34.0,53.0,0.99584,3.3,0.77,10,7
8.9,0.54,0.38,1.9,0.053,8.0,44.0,0.99715,3.44,0.72,10.8,7
8.3,0.45,0.45,2.3,0.075,9.0,17.0,0.9963,3.32,0.48,10.3,6
7.9,0.67,0.03,2.2,0.052000000000000005,11.0,38.0,0.99392,3.29,0.61,11.8,6
7.9,0.58,0.02,2.8,0.079,11.0,15.0,0.9961899999999999,3.3,0.65,10.8,7
6.6,0.36,0.18,1.6,0.07200000000000001,33.0,46.0,0.99536,3.48,0.62,10.4,6
7.7,0.54,0.26,6.5,0.071,23.0,49.0,0.9963,3.34,0.46,9.6,5
7.5,0.22,0.49,1.8,0.051,21.0,30.0,0.9948,3.39,0.8,12.4,6
11.3,0.34,0.52,2.7,0.095,16.0,42.0,10.002,3.16,0.41,10.3,6
9.8,0.6,0.29,1.7,0.078,37.0,66.0,0.9961,3.4,0.67,9.5,5
7.0,0.67,0.3,4.0,0.08800000000000001,30.0,53.0,0.9979399999999999,3.37,0.66,12.2,6
6.8,0.65,0.17,1.8,0.067,6.0,19.0,0.9972,3.69,0.68,9.6,5
8.2,0.23,0.53,2.0,0.111,6.0,10.0,0.99505,3.33,0.6,10.3,5
5.6,0.52,0.28,2.1,0.046,16.0,111.0,0.9902,3.46,0.57,12.9,7
7.5,0.6,0.06,2.8,0.075,12.0,34.0,0.9966,3.38,0.66,9.8,5
5.0,0.41,0.12,2.8,0.061,12.0,24.0,0.9924,3.52,0.96,11.3,7
9.1,0.775,0.18,2.2,0.08800000000000001,10.0,45.0,0.9986,3.26,0.48,10,5
6.8,0.69,0.0,6.4,0.122,24.0,51.0,0.9994,3.43,0.63,9.7,5
7.8,0.66,0.19,1.6,0.10400000000000001,6.0,25.0,0.9978,3.01,1.54,9.1,5
8.1,0.43,0.32,5.1,0.076,29.0,95.0,0.9977600000000001,3.23,0.72,9.6,6
7.3,0.55,0.15,1.8,0.073,17.0,25.0,0.9961399999999999,3.49,0.62,9.3,5
9.1,0.53,0.1,2.2,0.069,5.0,13.0,0.9948,3.29,0.57,11.5,7
8.9,0.49,0.23,2.1,0.098,10.0,21.0,0.9959,3.16,0.69,11.2,6
8.5,0.48,0.27,2.4,0.098,5.0,49.0,0.9976200000000001,3.27,0.45,9.9,4
6.9,0.97,0.05,2.3,0.057,11.0,31.0,0.9972200000000001,3.51,0.6,10.8,6
9.7,0.12,0.4,2.1,0.07400000000000001,12.0,65.0,0.9940200000000001,3.29,0.78,11.9,7
8.1,0.59,0.04,2.3,0.085,10.0,96.0,0.99764,3.34,0.64,9.5,5
8.5,0.27,0.34,1.8,0.069,4.0,11.0,0.9955200000000001,3.29,0.54,10.2,7
12.1,0.36,0.66,2.2,0.09300000000000001,6.0,29.0,0.9986,3.08,0.66,9.6,5
11.5,0.42,0.52,2.6,0.095,23.0,98.0,0.9994,3.25,0.77,10.8,7
10.0,0.21,0.37,3.4,0.068,10.0,37.0,0.9959,3.22,0.81,12,6
7.9,0.51,0.36,2.4,0.078,7.0,34.0,0.99434,3.22,0.79,11.8,7
9.7,0.66,0.06,2.5,0.09300000000000001,8.0,41.0,0.9977600000000001,3.15,0.72,9.8,5
7.3,0.68,0.03,1.9,0.075,6.0,10.0,0.9988799999999999,3.41,0.56,9,5
7.8,0.93,0.27,6.1,0.07,11.0,55.0,0.9992,3.31,0.49,9.7,4
12.3,0.3,0.52,2.2,0.08,5.0,18.0,10.002,3.12,0.46,10,5
8.3,0.64,0.3,2.7,0.092,31.0,143.0,0.9974,3.22,0.5,9.4,5
7.8,0.635,0.08,1.9,0.075,15.0,23.0,0.9967,3.34,0.51,9.9,5
10.0,0.48,0.4,2.4,0.1,6.0,15.0,0.99782,3.22,0.55,9.7,5
8.8,0.6,0.1,2.9,0.099,17.0,45.0,0.9975299999999999,3.33,0.64,10.4,6
5.6,0.735,0.19,1.5,0.17,10.0,41.0,0.9965200000000001,3.51,0.62,9.8,5
6.3,0.59,0.15,1.7,0.06,9.0,26.0,0.9944799999999999,3.46,0.63,11.5,5
9.2,0.68,0.0,2.2,0.098,17.0,47.0,0.9984,3.28,0.55,10.6,5
11.5,0.48,0.59,4.0,0.071,10.0,67.0,10.003,3.32,0.93,11,6
6.1,0.75,0.02,2.2,0.07200000000000001,36.0,87.0,0.99764,3.54,0.6,9.7,6
7.2,0.69,0.02,2.1,0.071,18.0,27.0,0.99705,3.47,0.73,10.5,6
6.2,0.67,0.0,1.6,0.08800000000000001,9.0,18.0,0.9960600000000001,3.45,0.52,10.4,5
9.2,0.28,0.49,1.6,0.07200000000000001,9.0,12.0,0.997,3.32,0.54,9.4,6
7.6,0.57,0.09,2.2,0.094,30.0,79.0,0.99597,3.49,0.59,11.4,6
9.0,0.38,0.49,1.8,0.064,21.0,46.0,0.99535,3.32,0.84,11,6
6.6,0.52,0.04,2.2,0.087,8.0,17.0,0.9955,3.52,0.64,9.4,6
10.4,0.26,0.47,1.8,0.071,6.0,18.0,0.9976200000000001,3.2,0.82,11.8,6
8.3,0.61,0.19,2.0,0.248,3.0,15.0,0.9974,3.32,0.59,*,3
6.9,0.74,0.02,2.0,0.069,11.0,47.0,0.9938899999999999,3.39,0.62,11.5,6
9.2,0.745,0.12,5.7,0.07200000000000001,5.0,11.0,0.9998,3.18,0.87,10.6,6
8.0,0.5,0.34,1.8,0.08199999999999999,14.0,42.0,0.9967,3.29,0.62,10,7
6.5,0.785,0.0,6.5,0.131,6.0,14.0,0.9945200000000001,3.26,0.49,12.8,4
7.4,0.67,0.49,1.8,0.17800000000000002,27.0,42.0,0.9968,3.35,0.58,9.2,5
8.4,0.745,0.12,1.9,0.09699999999999999,19.0,47.0,0.9969,3.16,0.49,9.7,5
7.2,0.62,0.08,4.0,0.086,10.0,101.0,0.9958100000000001,3.35,0.57,9.7,5
6.8,0.52,0.0,5.2,0.064,7.0,19.0,0.9984,3.43,0.57,10.2,5
7.9,0.545,0.03,4.0,0.086,17.0,61.0,0.9964,3.33,0.59,9.5,5
9.0,0.9,0.0,1.4,0.06,15.0,70.0,0.9965200000000001,3.53,0.65,10.9,4
9.1,0.22,0.45,2.4,0.083,3.0,21.0,0.99792,3.26,0.6,12.3,6
6.9,0.45,0.19,2.5,0.09300000000000001,25.0,43.0,0.9966,3.52,0.57,9.4,6
7.6,0.69,0.0,4.0,0.081,20.0,20.0,0.9990000000000001,3.41,0.59,10.2,5
7.0,0.36,0.3,1.8,0.083,12.0,35.0,0.9949,3.44,0.52,9.3,5
7.5,0.52,0.26,2.0,0.084,3.0,18.0,0.9973799999999999,3.43,0.62,10.9,6
7.8,0.54,0.48,2.0,0.084,24.0,61.0,0.99718,3.3,0.57,10.3,6
10.6,0.41,0.45,2.8,0.106,21.0,41.0,0.9982,3.1,0.82,9.9,6
6.9,0.28,0.23,1.75,0.057999999999999996,5.0,12.0,0.9972200000000001,3.38,0.84,11.7,6
9.4,0.5,0.67,6.5,0.08199999999999999,5.0,15.0,0.9977,3.27,0.58,12,6
7.7,0.29,0.24,2.3,0.062,9.0,11.0,0.99495,3.29,0.54,11.4,6
8.2,0.49,0.31,2.2,0.094,18.0,139.0,0.9964,3.21,0.59,9.9,5
8.0,0.18,0.4,2.4,0.066,24.0,61.0,0.9955,3.3,0.7,10.9,6
8.1,0.7,0.04,2.2,0.059000000000000004,19.0,25.0,0.9969,3.24,0.48,9.8,5
8.9,0.315,0.47,4.4,0.078,9.0,42.0,0.9952,3.35,0.68,11.7,7
9.1,0.43,0.23,2.8,0.094,26.0,64.0,0.99785,3.27,0.57,9.9,6
7.6,1.33,0.09,2.1,0.132,3.0,9.0,0.9977600000000001,3.4,0.48,10,3
7.1,0.44,0.23,2.0,0.081,13.0,69.0,0.9957799999999999,3.38,0.63,10.3,6
7.0,0.65,0.0,2.1,0.078,12.0,25.0,0.9973,3.49,0.76,10.4,6
11.9,0.43,0.67,2.1,0.091,5.0,49.0,0.997,3.09,0.66,10.4,6
6.7,0.68,0.0,1.9,0.079,42.0,30.0,0.9942200000000001,3.5,0.8,10.9,5
10.2,0.44,0.47,1.9,0.07200000000000001,24.0,58.0,0.99734,3.23,0.77,9.9,6
7.1,0.64,0.0,1.8,0.084,27.0,59.0,0.9966,3.32,0.47,9.4,5
10.7,0.57,0.32,3.3,0.076,26.0,80.0,10.006,3.3,0.74,10.7,6
7.2,0.36,0.38,1.8,0.077,24.0,60.0,0.9971,3.4,0.64,9.6,6
6.6,0.58,0.0,3.2,0.10800000000000001,52.0,93.0,0.9952799999999999,3.59,0.67,11.6,7
7.1,0.39,0.41,2.0,0.076,9.0,15.0,0.99536,3.35,0.74,10.1,6
7.1,0.52,0.16,1.8,0.077,25.0,58.0,0.9965,3.32,0.84,10.3,5
7.9,1.0,0.25,3.8,0.077,12.0,35.0,0.9963,3.39,0.46,10.1,5
9.4,0.47,0.4,4.0,0.084,15.0,43.0,0.99682,3.21,0.59,11,5
6.8,0.36,0.34,1.5,0.06,15.0,38.0,0.9949,3.61,0.56,11.2,7
7.3,0.67,0.06,2.3,0.068,8.0,24.0,0.9956200000000001,3.48,0.55,10.9,5
8.2,0.44,0.47,2.3,0.076,7.0,30.0,0.9978,3.39,0.7,11.9,7
6.5,0.815,0.0,2.4,0.067,6.0,12.0,0.99571,3.56,0.55,11.8,4
9.1,0.41,0.33,1.9,0.063,16.0,35.0,0.99679,3.39,0.84,10.9,6
6.1,0.43,0.1,2.2,0.09699999999999999,16.0,38.0,0.9968,3.6,0.63,10.6,6
15.6,0.21,0.49,3.2,0.096,20.0,49.0,100.00200000000001,3.02,0.74,9.3,5
7.1,0.72,0.07,2.4,0.071,10.0,34.0,0.99765,3.31,0.58,9,6
9.6,0.23,0.37,1.7,0.063,23.0,68.0,0.99615,3.22,0.54,11.9,6
9.1,0.6,0.07,1.8,0.07400000000000001,21.0,89.0,0.9978,3.18,0.57,9.6,5
6.1,0.26,0.28,2.0,0.08199999999999999,33.0,74.0,0.99334,3.48,0.72,11.9,6
7.9,0.635,0.33,3.6,0.086,25.0,85.0,0.9974,3.37,0.54,9.6,5
7.2,0.58,0.0,2.0,0.078,13.0,6.0,0.9966,3.36,0.57,9.4,5
7.9,0.57,0.07,2.0,0.081,21.0,47.0,0.9966,3.35,0.56,10,6
9.3,0.4,0.49,2.2,0.08800000000000001,21.0,62.0,0.9983,3.37,0.76,10.5,6
7.6,0.78,0.25,2.0,0.057,30.0,74.0,0.9974,3.4,0.55,9.8,5
8.3,0.79,0.21,2.2,0.226,6.0,25.0,0.9984,3.36,0.6,9,6
8.8,0.5,0.37,2.3,0.073,6.0,10.0,0.99624,3.43,0.52,9.8,7
8.0,0.4,0.31,1.7,0.084,13.0,37.0,0.9969,3.33,0.88,10.5,6
11.3,0.34,0.49,2.4,0.07400000000000001,6.0,10.0,0.9991,3.12,0.6,10.8,6
11.9,0.38,0.49,2.7,0.08800000000000001,15.0,44.0,10.008,3.16,0.58,9.5,5
10.4,0.27,0.66,2.1,0.10099999999999999,6.0,15.0,0.9976,3.15,0.62,11.4,6
7.6,0.57,0.1,4.9,0.081,12.0,44.0,0.9958,3.31,0.5,10.4,6
8.7,0.68,0.58,3.0,0.094,22.0,119.0,0.9970100000000001,3.0,0.54,9.2,5
8.1,0.37,0.33,2.6,0.067,12.0,25.0,0.9951200000000001,3.2,0.86,11.2,7
8.2,0.34,0.37,1.4,0.055,15.0,26.0,0.9962,3.37,0.48,9.4,5
6.6,0.66,0.0,1.5,0.076,24.0,35.0,0.9962,3.45,0.53,9.7,5
7.6,0.48,0.29,3.9,0.11,24.0,85.0,0.9978600000000001,3.13,0.53,9.4,5
7.6,0.67,0.01,2.2,0.07,31.0,122.0,0.9966,3.32,0.51,9.4,5
7.1,0.59,0.11,2.5,0.066,28.0,45.0,0.99515,3.4,0.53,9.5,6
12.5,0.61,0.6,2.8,0.09,36.0,64.0,0.9993,3.05,0.77,9.9,7
7.3,0.53,0.11,1.4,0.073,22.0,62.0,0.99618,3.4,0.65,9.5,5
8.5,0.46,0.55,1.7,0.405,18.0,52.0,0.99654,3.08,1.34,9.2,5
7.3,0.4,0.39,2.2,0.086,16.0,85.0,0.9972,3.41,0.67,9.5,6
7.1,0.8,0.0,2.5,0.066,21.0,33.0,0.9972,3.43,0.53,9.8,5
10.2,0.23,0.46,2.9,0.075,4.0,6.0,0.9991399999999999,3.23,0.59,10.4,5
11.6,0.33,0.66,2.5,0.09300000000000001,6.0,31.0,0.9988,3.1,0.53,9.8,5
10.1,0.43,0.24,2.2,0.172,22.0,53.0,0.9963,3.21,0.62,9.3,5
8.3,0.57,0.26,1.6,0.08199999999999999,36.0,106.0,0.99464,3.26,0.48,9.5,5
9.4,0.5,0.09,1.8,0.06,8.0,15.0,0.9973,3.5,0.88,10.5,6
7.2,0.36,0.37,1.8,0.076,32.0,70.0,0.9976,3.44,0.78,9.5,6
8.1,0.39,0.41,2.0,0.09,28.0,123.0,0.997,3.23,0.59,9.3,5
7.1,0.62,0.07,2.5,0.113,6.0,18.0,0.9963,3.36,0.63,12.2,7
7.2,0.755,0.02,2.0,0.092,8.0,15.0,0.99616,3.33,0.67,9.7,5
8.4,1.22,0.0,2.1,0.08199999999999999,7.0,22.0,0.9964,3.51,0.57,10,5
7.9,0.3,0.65,7.5,0.096,22.0,40.0,0.9986,3.34,0.86,12.1,7
9.2,0.44,0.47,2.6,0.071,5.0,10.0,0.997,3.22,0.52,10,5
6.7,0.78,0.03,2.5,0.057,17.0,30.0,0.9946,3.45,0.66,12.8,6
9.5,0.28,0.58,2.8,0.083,26.0,53.0,0.998,3.1,0.71,9.7,6
6.6,0.52,0.24,2.8,0.078,4.0,18.0,0.9961200000000001,3.46,0.68,10.8,5
8.2,0.32,0.3,2.3,0.064,25.0,73.0,0.9978299999999999,3.37,0.75,11,5
10.5,0.92,0.69,6.8,0.10800000000000001,5.0,14.0,0.9998,3.26,0.58,11.8,5
7.3,0.42,0.14,2.4,0.067,5.0,10.0,0.9937600000000001,3.19,0.54,11.4,5
9.8,0.34,0.3,1.4,0.066,30.0,75.0,0.9966,3.14,0.54,9.5,5
10.0,0.31,0.54,2.5,0.157,7.0,10.0,0.9972,3.06,0.62,13.4,6
6.6,0.54,0.23,1.8,0.08900000000000001,11.0,38.0,0.99498,3.36,0.62,10.1,6
8.0,0.32,0.34,2.5,0.08900000000000001,21.0,52.0,0.997,3.31,0.66,12.8,6
7.7,0.32,0.28,3.0,0.083,23.0,60.0,0.99654,3.35,0.54,10,6
10.5,0.29,0.69,2.1,0.092,10.0,25.0,0.9998,3.16,0.79,11.8,7
9.0,0.715,0.26,2.2,0.081,13.0,55.0,0.9973799999999999,3.24,0.44,9.8,5
10.0,0.26,0.54,2.9,0.052000000000000005,19.0,26.0,0.9953,3.08,0.62,12.5,6
10.5,0.43,0.36,2.6,0.08800000000000001,15.0,32.0,0.99818,3.0,0.49,10.8,6
8.4,0.62,0.1,2.1,0.07200000000000001,55.0,53.0,0.9963,3.37,0.64,9.3,6
6.8,0.63,0.02,1.9,0.066,4.0,19.0,0.9946,3.47,0.57,10.7,5
6.7,0.74,0.07,2.4,0.054000000000000006,8.0,17.0,0.9933799999999999,3.5,0.6,11.5,6
7.6,0.9,0.0,2.2,0.085,10.0,29.0,0.99546,3.33,0.56,9.8,5
7.8,0.72,0.0,1.9,0.092,27.0,45.0,0.9966,3.4,0.68,9.8,5
6.5,0.725,0.29,4.2,0.078,20.0,50.0,0.9961700000000001,3.35,0.57,12.7,6
9.1,0.31,0.41,2.8,0.08800000000000001,10.0,25.0,0.99755,3.49,0.78,10.1,7
7.1,0.5,0.08,2.5,0.083,28.0,43.0,0.997,3.41,0.61,10.5,6
7.3,0.42,0.24,2.4,0.07200000000000001,35.0,75.0,0.9963799999999999,3.41,0.67,9.5,5
10.6,0.4,0.56,3.0,0.079,6.0,15.0,0.9996,3.24,0.94,11.7,7
8.3,0.41,0.34,2.9,0.085,7.0,37.0,0.9984,3.29,0.59,9.5,5
8.0,0.48,0.38,2.3,0.095,16.0,27.0,0.9972,3.37,0.7,11.2,6
7.3,0.64,0.27,1.8,0.076,11.0,59.0,0.9966,3.38,0.49,9.8,5
7.2,0.59,0.07,2.3,0.086,24.0,71.0,0.9974,3.44,0.55,11.5,6
7.3,0.55,0.17,1.8,0.078,21.0,59.0,0.9955799999999999,3.34,0.88,9.8,5
8.2,0.3,0.45,2.4,0.057999999999999996,19.0,46.0,0.99436,3.18,0.8,11.9,6
7.2,0.54,0.17,2.7,0.077,16.0,49.0,0.9967,3.29,0.58,9.3,5
7.9,0.54,0.26,2.0,0.08,13.0,147.0,0.9972,3.17,0.6,9.4,5
6.3,0.57,0.0,3.3,0.081,13.0,31.0,0.9968899999999999,3.51,0.59,9.7,5
10.3,0.42,0.58,2.8,0.111,6.0,16.0,0.998,3.2,0.63,10.8,6
7.4,0.62,0.26,2.0,0.087,23.0,85.0,0.9961399999999999,3.16,0.43,9.2,5
6.7,0.56,0.1,2.6,0.09300000000000001,19.0,77.0,0.99735,3.6,0.66,10,5
8.9,0.695,0.14,5.15,0.08800000000000001,5.0,15.0,0.9984,3.26,0.49,9.4,5
9.8,0.59,0.1,1.9,0.057999999999999996,14.0,24.0,0.9950600000000001,3.19,0.61,10.4,5
11.6,0.42,0.54,2.2,0.078,7.0,28.0,0.9988,3.04,0.66,9.3,6
10.1,0.29,0.44,1.6,0.059000000000000004,14.0,21.0,0.9966,3.1,0.49,9.4,5
6.7,0.73,0.02,2.2,0.07,16.0,36.0,0.9975799999999999,3.54,0.64,9.8,5
7.8,0.59,0.07,5.8,0.114,22.0,47.0,0.9967,3.34,0.72,10.8,7
7.2,0.755,0.0,2.2,0.098,10.0,26.0,0.9966,3.37,0.54,9.4,6
7.0,0.31,0.31,1.7,0.07,7.0,19.0,0.99424,3.31,0.58,10.8,7
6.2,0.705,0.07,1.5,0.07,24.0,54.0,0.995,3.42,0.77,10,5
8.5,0.785,0.1,2.2,0.11,19.0,112.0,0.9972,2.97,1.36,9.1,5
8.3,0.39,0.41,2.3,0.094,14.0,81.0,0.9958,3.31,0.88,12.1,6
6.7,0.765,0.0,2.4,0.040999999999999995,4.0,11.0,0.9939100000000001,3.45,0.46,12.2,6
7.9,0.66,0.16,2.6,0.086,21.0,51.0,0.99692,3.38,0.54,9.7,5
10.2,0.49,0.48,2.9,0.092,10.0,46.0,10.004,3.03,0.61,9.3,6
8.5,0.675,0.23,2.2,0.09,23.0,28.0,0.9977600000000001,3.34,0.53,9.4,6
8.0,0.28,0.3,2.4,0.067,7.0,10.0,0.9952700000000001,3.26,0.59,12.1,7
7.6,0.52,0.21,2.2,0.079,22.0,31.0,0.9969600000000001,3.45,0.59,10.2,6
7.1,0.58,0.06,2.1,0.09699999999999999,5.0,34.0,0.99659,3.37,0.49,9.7,5
9.3,0.755,0.12,2.1,0.086,5.0,62.0,0.998,3.36,0.51,10.1,5
8.5,0.62,0.18,2.0,0.071,17.0,47.0,0.9973200000000001,3.33,0.64,10.3,5
8.9,0.54,0.16,3.1,0.09699999999999999,7.0,19.0,0.9987,3.27,0.57,10.5,5
7.9,0.36,0.37,2.7,0.077,27.0,68.0,0.9972,3.15,0.7,10.8,5
7.7,0.31,0.42,2.3,0.084,24.0,84.0,0.9953799999999999,3.44,0.71,11.5,6
11.6,0.31,0.54,2.6,0.08,9.0,21.0,0.9984,3.1,0.53,9.5,6
5.6,0.52,0.08,1.6,0.047,17.0,85.0,0.9924,3.56,0.52,12.9,8
9.9,0.35,0.48,2.4,0.07200000000000001,32.0,43.0,0.9976,3.19,0.91,10.6,7
6.4,0.42,0.33,2.2,0.067,7.0,19.0,0.9937600000000001,3.31,0.57,11.5,6
8.0,0.855,0.13,1.4,0.068,4.0,11.0,0.99531,3.16,0.47,10.1,5
9.1,0.27,0.49,5.1,0.061,21.0,25.0,0.9978,3.22,0.66,9.4,6
12.5,0.4,0.52,2.2,0.083,25.0,54.0,0.9999,3.05,0.77,10,6
8.9,0.31,0.6,1.7,0.42700000000000005,12.0,31.0,0.99692,3.19,1.18,9.4,5
7.0,0.58,0.08,1.9,0.086,13.0,47.0,0.99625,3.32,0.59,9,6
8.4,0.665,0.14,2.2,0.14800000000000002,19.0,110.0,0.9965,3.16,0.4,9.3,5
10.6,0.27,0.44,1.7,0.067,5.0,10.0,0.99724,3.22,0.64,11.4,5
8.3,0.615,0.27,2.0,0.087,21.0,125.0,0.9982,3.24,0.61,9.2,5
7.2,0.57,0.0,1.4,0.048,14.0,31.0,0.9929,3.46,0.52,12.8,6
10.0,0.41,0.24,2.2,0.094,14.0,24.0,0.99684,3.23,0.66,11.7,7
10.6,0.38,0.58,2.0,0.06,5.0,13.0,0.9948799999999999,3.26,0.49,12.5,6
10.5,0.825,0.42,7.6,0.08,39.0,94.0,0.9995,3.16,0.77,10.8,6
8.0,0.29,0.32,2.4,0.062,5.0,20.0,0.99392,3.24,0.81,11.9,7
7.7,0.33,0.2,2.9,0.07200000000000001,14.0,6.0,0.9964,3.27,0.57,10,5
7.7,0.45,0.22,2.5,0.078,29.0,45.0,0.9960600000000001,3.38,0.66,10.3,5
